,pl_orbper,pl_rade,pl_tranmid,pl_trandep,st_teff,st_rad,st_logg,ra,dec,target
18356,1.488249,,2458095.99356,4836.700000000001,4080.0,0.982781,4.25797,128.7020517,22.3253253,0
18357,0.610205,,2458095.87662,13633.0,5470.83,1.18417,,133.4208162,22.344148,0
18358,1.07639,,2458095.97882,9127.5,6523.0,1.6002,4.15682,128.2791625,22.3581943,0
18359,5.17518,1.53,2457140.5606,31.7,,0.826,,132.2470045,22.4308666,1
18360,9.73605539,,2457151.160962,122.0,5508.0,0.946449,4.47265,126.1744434,22.6888782,1
18361,2.22645,2.6,2457140.2532,99.7,,0.782,,129.2119475,22.7410958,1
18362,2.226,,2457140.262,67.6,5013.0,0.778333,4.57482,129.2119475,22.7410958,1
18363,3.209,,2457142.373,201.6,5060.51,0.910204,,126.0234932,22.7832013,1
18364,3.209185,40.1,2457142.37219,,,0.89,,126.0234932,22.7832013,1
18365,3.209149,5.27465763,2457142.37287,,5182.0,0.839324,4.55,126.0234932,22.7832013,1
18366,3.2092033,6.33877,2460280.973096,203.8,5060.5,0.91,,126.0234932,22.7832013,1
18367,2.91825,1.65,2457140.1008,40.2,,0.776,,127.9211671,22.8415869,1
18368,2.918,,2457140.099,24.6,4996.93,0.763904,4.59002,127.9211671,22.8415869,1
18369,0.898,,2457139.982,187.8,,,,128.1695507,23.0320039,1
18370,0.898216,4.02,2457190.28605,,5528.0,0.82,4.482,128.1695507,23.0320039,1
18371,0.898344,9.8,2457139.9814,253.1,,0.9,,128.1695507,23.0320039,1
18372,0.898312,32.0,2457142.67716,,,0.79,,128.1695507,23.0320039,1
18373,0.89803906,,2457142.683719,163.0,,,,128.1695507,23.0320039,1
18374,6.676,,2457141.311,3942.4,4036.0,,,132.7540985,23.0836613,1
18375,1.023613,,2458096.35564,1101.0,6658.58,2.97485,3.63727,136.5483277,23.1235964,0
18376,0.545702,,2458095.55728,53.2,5330.0,4.752,3.514,133.2271026,23.2428226,1
18377,4.70751,1.52,2457143.1423,20.9,,0.998,,127.6541149,23.2451004,1
18378,5.173531,,2458098.85411,5858.0,5188.24,1.14689,4.2635,134.213013,23.3304435,0
18379,5.489456,,2458099.59388,37002.5,5151.0,3.27338,,133.3328045,23.5317481,0
18380,0.699705,,2458095.85587,24495.9,6804.44,2.09781,3.95889,135.2256611,23.6101958,0
18381,0.555317,,2458095.74524,41659.4,5295.0,1.07851,4.33146,135.8050393,23.7715847,0
18382,0.569192,,2458095.70026,27650.2,6510.0,1.51974,4.20163,131.9299153,23.7750461,0
18383,0.751394,,2458095.93405,62816.9,5480.0,1.27317,4.21057,130.9328783,23.7965421,0
18384,1.17715,,2458095.9442,29474.9,6390.0,2.529,3.846,134.3375726,24.1141415,1
18385,9.148701,,2458098.32727,11970.0,6072.0,1.8215,3.97029,129.5703396,24.5120206,0
18386,1.190316,,2458096.29198,1409.8,3420.0,0.335,4.916,131.0553251,24.5162853,1
18387,2.724469,,2458096.01388,66562.9,6707.0,1.60222,4.18091,130.2720943,24.5424323,0
18388,12.886147,,2458095.90925,6281.4,5033.0,0.805017,4.55074,132.9302232,24.6172215,0
18389,0.723102,,2458096.08482,5810.8,5897.77,1.19162,4.31518,131.5960511,24.7569414,0
18390,6.924808,8.5,2458097.18479,957.8,5300.0,0.795,4.55,131.7746924,24.9394118,1
18391,0.526018,,2458095.72081,23690.9,3614.0,0.671247,4.59239,133.8758538,25.0205528,0
18392,1.190354,,2458096.29164,36315.4,6350.0,2.407,3.88,131.0673398,25.0757683,1
18393,0.793048,,2458096.13909,20040.0,5459.0,1.76335,3.92312,131.8385066,25.1656263,0
18394,0.594392,,2458095.90962,40621.4,5552.0,,,130.4122681,25.1826645,0
18395,1.160308,,2458096.03616,20520.6,4331.0,0.883616,4.37613,130.7070546,25.1910877,0
18396,5.190254,,2458099.42803,69674.09999999999,3120.0,0.645,3.97,132.092118,25.2432742,1
18397,11.480611,23.562,2458104.4746,,4692.0,5.415,3.138,132.7036152,25.3174101,1
18398,0.59812,,2458095.85185,10829.4,4142.0,0.935307,4.30907,130.1406047,25.3181929,0
18399,1.095841,,2458096.34496,348.9,5920.0,1.906,3.996,131.6535145,25.3374544,1
18400,1.717,,2457218.134,8.6,6049.0,1.69089,4.03491,207.7914221,-18.4617958,1
18401,0.7165461,25.5,2457218.13876,208.9,,1.754,,207.7914221,-18.4617958,1
18402,12.426,,2457227.549,43.1,5926.0,1.34653,4.21306,207.1245787,-18.1966339,1
18403,16.715029,3.402,2457227.314166,,5406.0,0.854,4.49,205.9042638,-18.0237509,1
18404,2.76294135,,2457226.109408,52.0,5794.0,0.787867,4.66219,205.1470099,-17.6951755,1
18405,2.289363,1.48,2457217.96319,,5171.0,0.8,4.55,207.2061241,-17.6098985,2
18406,2.28943,1.323,2457261.4607,,,,,207.2061241,-17.6098985,2
18407,2.28896,1.83,2457217.9789,53.5,,0.749,,207.2061241,-17.6098985,2
18408,5.21378,2.29,2457222.4789,82.8,,0.749,,207.2061241,-17.6098985,2
18409,5.213965,2.27,2457222.478879,,5171.0,0.8,4.55,207.2061241,-17.6098985,2
18410,5.213,,2457222.483,70.9,5008.0,0.776343,4.57756,207.2061241,-17.6098985,2
18411,1.225,,2457217.565,22.4,5222.0,0.836336,4.5427,201.4621196,-17.4831758,1
18412,0.595621,0.58303133,2457218.39253,,5338.0,0.863058,4.51,202.9589465,-17.430656,1
18413,1.605718,16.0,2457218.06493,548.3,,1.9,,204.3052548,-17.3974158,1
18414,6.669,,2457220.874,21.3,5048.0,0.871771,4.48154,208.0779538,-17.2255152,1
18415,17.788652,47.8,2457233.41005,,,0.76,,199.9766096,-17.1811426,1
18416,12.9348816,,2457226.55637,1516.0,,,,203.0872028,-17.0612731,1
18417,12.93562,33.6,2457226.55444,1573.0,,1.511,,203.0872028,-17.0612731,1
18418,51.735,15.3,2457230.1901,591.0,,1.511,,203.0872028,-17.0612731,1
18419,34.144,,2457228.926,283.6,5690.0,1.68987,3.98668,204.641935,-16.9101076,1
18420,34.1365,10.54,2457228.9374,337.1,,1.791,,204.641935,-16.9101076,1
18421,3.56467,1.62,2457218.0187,75.0,,0.564,,207.9868012,-16.7067415,1
18422,21.0791,2.71,2457231.7039,35.3,,1.362,,205.8941425,-16.6906686,1
18423,4.17458,1.08,2457220.4236,133.89999999999998,,0.28,,208.3794531,-16.6597257,1
18424,4.174,,2457220.427,101.3,3620.0,0.539055,4.7034,208.3794531,-16.6597257,1
18425,15.9489,2.48,2457230.085,33.099999999999994,,1.29,,206.18678,-16.2174553,1
18426,2.548,,2457218.171,248.3,3545.0,0.515866,4.72355,201.6867614,-16.1053809,1
18427,2.55068936,,2457225.785311,828.0,3545.0,0.515866,4.72355,201.6867614,-16.1053809,1
18428,2.549,,2457218.158,196.1,,,,201.6629627,-16.0949766,1
18429,2.55234671,,2457225.753212,630.0,,,,201.6629627,-16.0949766,1
18430,2.500285,64.215,2457218.059974,,6051.0,2.481,3.934,204.9970365,-16.0828568,1
18431,0.6962935,3.85,2457217.84757,103.3,,1.107,,200.769792,-15.8187466,1
18432,22.446,,2457225.441,154.6,4118.0,0.693527,4.5655,201.2720189,-15.6251955,1
18433,26.147,,2457241.871,56.8,5442.0,0.811187,4.59709,200.3561232,-15.3772776,1
18434,26.143,2.52,2457241.8803,84.8,,0.8091,,200.3561232,-15.3772776,1
18435,14.452,,2457219.472,33.099999999999994,6318.0,1.11514,4.43683,210.5470248,-15.069495,1
18436,36.152,,2457236.741,33.099999999999994,6318.0,1.11514,4.43683,210.5470248,-15.069495,1
18437,6.16596,,2457218.9799,,5882.0,1.3,,202.5628516,-15.004401,1
18438,46.4221,2.66,2457237.2772,79.3,,0.893,,203.6288001,-14.9473302,1
18439,46.423,,2457237.276,68.1,5642.0,0.851697,4.5775,203.6288001,-14.9473302,1
18440,1.852487,36.8,2457217.7697,129.89999999999998,,2.479,,200.629388,-14.7658933,1
18441,3.746332,1.638,2457219.499592,,4395.0,0.726,4.615,201.2040701,-14.6943019,1
18442,28.24765,38.5,2457227.59337,981.1,,3.57,,201.6526072,-14.4257998,1
18443,25.3606,3.11,2457240.4076,134.1,,0.815,,200.818058,-14.4242673,1
18444,15.7086,1.96,2457230.4647,100.2,,0.595,,200.3573836,-14.4065123,1
18445,9.886,1.59,2457225.5976,65.19999999999999,,0.595,,200.3573836,-14.4065123,1
18446,18.0983,2.17,2457263.2616,,,,,202.3313765,-14.3594358,2
18447,18.0971,2.21,2457227.0642,29.8,,1.2247,,202.3313765,-14.3594358,2
18448,12.0156,2.81,2457219.485,48.9,,1.2247,,202.3313765,-14.3594358,1
18449,12.012,,2457219.497,31.5,5915.0,1.21834,4.29996,202.3313765,-14.3594358,1
18450,0.946,,2457218.175,30.1,5336.0,0.801858,4.59366,204.3695477,-14.3488709,1
18451,0.946033,1.81,2457218.1754,42.5,,0.827,,204.3695477,-14.3488709,1
18452,0.94599529,,2457225.74179,28.0,5336.0,0.801858,4.59366,204.3695477,-14.3488709,1
18453,2.667929,50.7,2457222.50331,,,0.94,,203.628266,-14.2716133,1
18454,1.063,,2457217.992,23.1,,,,204.298679,-14.1806008,1
18455,0.531704,2.0,2457217.99592,,,1.06,,204.298679,-14.1806008,1
18456,0.531684,2.13,2457217.99489,23.6,,1.29,,204.298679,-14.1806008,1
18457,24.006249,23.826,2458196.197885,,6150.0,1.506,4.165,200.636318,-14.1493687,1
18458,1.11562824,,2457225.136348,17.0,5806.0,1.09339,4.37755,202.1307681,-14.1262594,1
18459,1.115563,1.29,2457218.4419,19.69,,0.98,,202.1307681,-14.1262594,1
18460,1.115,,2457218.451,15.1,5806.0,1.09339,4.37755,202.1307681,-14.1262594,1
18461,1.115485,1.6,2457218.44536,,,1.1,,202.1307681,-14.1262594,1
18462,24.462656,13.6,2457233.68638,,,0.68,,209.40894,-13.9427014,1
18463,24.482,28.2,2457233.6552,804.0,,2.763,,209.40894,-13.9427014,1
18464,0.779,,2457217.748,36.900000000000006,,,,205.0089966,-13.9320171,1
18465,0.77923,0.87,2457256.71,,,,,205.0089966,-13.9320171,1
18466,12.666,,2457226.371,187.6,5690.0,0.948236,4.48856,211.4712473,-13.7793982,1
18467,0.876,,2457218.236,14.6,5849.0,1.49707,4.11289,203.6372848,-13.7126707,1
18468,3.26945,3.9,2457220.2279,1550.0,,0.276,,198.5529306,-13.7068228,1
18469,3.269,,2457220.227,1247.3000000000002,3201.0,0.263126,4.96918,198.5529306,-13.7068228,1
18470,4.07337,0.928,2457219.7133,12.5,,0.794,,199.6708697,-13.4961732,1
18471,21.6768,2.87,2457229.6446,72.6,,1.003,,198.9124602,-12.8270262,1
18472,21.677,,2457229.646,60.5,5751.0,0.968677,4.47855,198.9124602,-12.8270262,1
18473,6.80213,1.82,2457223.354,208.0,,0.379,,197.6597732,-12.7798456,1
18474,6.883,,2457221.015,441.7,4900.0,1.76623,,207.4185115,-12.7382191,1
18475,6.88385,8.3,2457221.0138,1207.0,,0.743,,207.4185115,-12.7382191,1
18476,34.885,1.6,2457280.6254,,,,,202.488752,-12.7347749,2
18477,15.381,,2457225.459,54.2,5079.0,0.752111,4.61492,202.488752,-12.7347749,1
18478,15.3866,2.41,2457225.4491,79.60000000000001,,0.758,,202.488752,-12.7347749,1
18479,11.52898,3.93,2457223.3662,494.0,,0.533,,204.3571304,-12.2111141,1
18480,3.44791,1.46,2457218.3841,48.0,,0.637,,205.9108687,-12.2014333,1
18481,14.4307,2.28,2457231.8631,48.7,,0.986,,203.5568283,-12.1919577,1
18482,8.121,,2457219.08,40.6,5672.0,1.04659,4.40284,202.131366,-12.1073328,1
18483,8.12088,2.69,2457219.0861,53.400000000000006,,1.101,,202.131366,-12.1073328,1
18484,13.485,1.67,2457223.5257,33.7,,0.879,,205.7330059,-11.9943775,1
18485,13.484958,1.56669509,2457223.52392,,5378.0,0.843263,4.47,205.7330059,-11.9943775,1
18486,13.479,,2457223.541,22.2,5196.0,0.915477,,205.7330059,-11.9943775,1
18487,17.732736,23.212,2457224.843048,,5650.0,1.684,4.03,207.9180889,-11.9692128,1
18488,1.096473,78.0,2457218.251,2977.0,,1.913,,204.3848264,-11.8678329,1
18489,4.162764,1.5,2457220.44413,,,0.83,,206.5823122,-11.5563527,1
18490,13.7043,1.3,2457227.4182,15.8,,1.014,,204.4388528,-11.4446549,1
18491,13.52583,2.49,2457220.4675,70.4,,0.927,,202.1678472,-11.399279,1
18492,13.524,,2457220.467,53.3,5531.0,0.913819,4.50446,202.1678472,-11.399279,1
18493,13.52475,2.27671392,2457220.46933,,5570.0,0.888236,4.59,202.1678472,-11.399279,1
18494,14.311,,2457222.751,68.9,4076.0,0.614558,4.66576,200.8482825,-11.3748144,1
18495,21.379793,2.088,2457219.994968,,4722.0,0.698,4.665,201.8001504,-11.2472248,1
18496,8.853025,14.4,2457223.89441,,,0.87,,205.901248,-11.2236222,1
18497,8.85007649,,2457232.757603,2597.0,5639.0,1.12685,4.33434,205.901248,-11.2236222,1
18498,8.853,,2457223.894,2430.3,5639.0,1.12685,4.33434,205.901248,-11.2236222,1
18499,2.58166013,,2457225.607829,499.0,4998.0,0.86975,4.47836,204.4397379,-11.1925496,1
18500,2.581467,5.7,2457223.02856,,,0.78,,204.4397379,-11.1925496,1
18501,2.581,,2457217.866,399.2,4998.0,0.86975,4.47836,204.4397379,-11.1925496,1
18502,2.581,,2457217.865,3029.0,4076.0,0.757718,4.48523,204.4414384,-11.1922123,0
18503,2.58148,5.38,2457223.028,,4076.0,0.757718,4.48523,204.4414384,-11.1922123,0
18504,14.069,,2457221.323,30.200000000000003,,,,208.7531273,-11.0799874,1
18505,14.07277587,,2457235.380818,40.0,,,,208.7531273,-11.0799874,1
18506,14.069121,1.8,2457221.32168,,,0.84,,208.7531273,-11.0799874,1
18507,14.06928,1.83,2457221.3218,40.2,,0.876,,208.7531273,-11.0799874,1
18508,14.069759,1.86705079,2457221.32133,,5343.0,0.890011,4.51,208.7531273,-11.0799874,1
18509,18.155653,55.0,2457238.55344,,,0.83,,198.0748597,-11.0478053,1
18510,6.373,,2457221.769,1791.9,6518.0,0.991065,4.57297,197.8574379,-11.0424912,1
18511,3.021944,10.8,2457218.53908,118.6,,1.082,,204.8157607,-10.9070038,1
18512,3.021795,45.9,2457221.56299,,,1.09,,204.8157607,-10.9070038,1
18513,3.02164122,,2457227.609901,149.0,5975.0,1.05594,4.43218,204.8157607,-10.9070038,1
18514,7.783286,155.7,2457220.89575,,,3.83,,205.8579439,-10.8969688,1
18515,7.785,,2457220.882,54.1,4726.0,3.88144,,205.8579439,-10.8969688,1
18516,7.78608,10.9,2457220.8799,62.2,,3.34,,205.8579439,-10.8969688,1
18517,7.785227,7.72094189,2457220.8833,,5084.0,1.817689,3.95,205.8579439,-10.8969688,1
18518,15.2841,1.12,2457273.4906,,,,,205.4445125,-10.8625468,2
18519,15.2841,1.39,2457227.6405,18.700000000000003,,0.9757,,205.4445125,-10.8625468,2
18520,15.28078,1.26,2457227.644991,,6004.0,0.98,4.45,205.4445125,-10.8625468,2
18521,23.226001,2.24459533,2457237.04368,,5928.0,0.952744,4.49,205.4445125,-10.8625468,2
18522,23.2259,2.31,2457237.0457,50.6,,0.9757,,205.4445125,-10.8625468,2
18523,23.24110566,,2457237.030509,69.0,6055.0,0.94987,4.53582,205.4445125,-10.8625468,2
18524,23.228555,2.32,2457237.042492,,6004.0,0.98,4.45,205.4445125,-10.8625468,2
18525,23.226,,2457237.044,46.9,6055.0,0.94987,4.53582,205.4445125,-10.8625468,2
18526,23.226,2.3,2457237.04406,,,0.95,,205.4445125,-10.8625468,2
18527,,15.2,2457271.08485,1101.0,,0.797,,207.7210252,-10.7983689,1
18528,4.54462,6.6,2457217.5553,929.0,,0.487,,205.6712596,-10.7690389,1
18529,4.545,,2457217.55,635.4,3258.0,0.248786,4.98795,205.6712596,-10.7690389,1
18530,0.72436144,,2457225.115894,3564.0,3276.0,0.650416,4.60926,202.6413,-10.5554017,1
18531,12.346663,2.345,2457222.548865,,5685.0,1.011,4.371,204.0629419,-10.2196639,1
18532,31.4782,2.6,2457227.7215,105.2,,0.7556,,198.2697369,-10.1126111,1
18533,6.02226,2.02,2457218.8618,38.4,,0.9738,,209.8195173,-10.0721736,1
18534,0.578657,1.2,2457232.53108,,5765.0,0.93,4.4,210.6376171,-10.0236852,2
18535,11.811437,2.3,2457233.78707,,5765.0,0.93,4.4,210.6376171,-10.0236852,2
18536,11.81387,2.67,2457221.9709,72.2,,0.948,,210.6376171,-10.0236852,2
18537,4.352428,16.6,2457223.3483,,,0.67,,200.290373,-9.9491899,0
18538,4.35244,14.07,2457223.348,,4459.0,0.764238,4.51671,200.290373,-9.9491899,0
18539,2.851702,2.16,2457217.5972,488.0,,0.303,,202.3909815,-9.8106709,1
18540,2.85177,3.34,2457254.669,,3288.0,0.387653,4.83807,202.3909815,-9.8106709,1
18541,11.090822,1.818,2458186.30951,,5763.0,0.989,4.259,202.8168022,-9.7530058,1
18542,13.83851,8.26,2457222.4571,88.2,,2.65,,199.5780236,-9.6918696,1
18543,13.843,,2457222.438,78.10000000000001,5500.0,2.5315,3.61358,199.5780236,-9.6918696,1
18544,13.843725,6.76064604,2457222.43652,,5465.0,1.641721,3.98,199.5780236,-9.6918696,1
18545,13.843678,21.4,2457222.43871,,,0.81,,199.5780236,-9.6918696,1
18546,0.32814902,,2457225.259789,235.0,5793.0,1.10379,4.36933,210.272978,-9.5402384,1
18547,0.984,,2457218.042,162.8,5793.0,1.10379,4.36933,210.272978,-9.5402384,1
18548,0.32815384,17.1,2457217.71312,224.7,,1.168,,210.272978,-9.5402384,1
18549,0.328152,14.79153996,2457218.0415,,5759.0,0.990035,4.46,210.272978,-9.5402384,1
18550,8.253,,2457219.873,84.5,5419.0,2.02234,3.79948,211.663174,-9.5265636,1
18551,8.25178,6.99,2457219.8752,95.4,,2.161,,211.663174,-9.5265636,1
18552,20.5827,2.98,2457229.7807,66.4,,1.099,,199.3986621,-9.4890061,1
18553,19.1324,2.73,2457234.9751,36.6,,1.347,,205.3894368,-9.3908612,1
18554,2.45840745,,2457226.293781,63.0,5528.0,0.926086,4.49154,209.2333019,-9.1875616,1
18555,2.458783,3.11,2457218.9082,94.3,,0.964,,209.2333019,-9.1875616,1
18556,2.459,,2457218.91,73.89999999999999,5528.0,0.926086,4.49154,209.2333019,-9.1875616,1
18557,1.05459,1.29,2457256.57,,3445.0,0.533176,4.7085,201.7367736,-8.7634221,1
18558,1.054612,1.0,2457221.76792,,,0.36,,201.7367736,-8.7634221,1
18559,1.055,,2457217.551,45.8,3445.0,0.533176,4.7085,201.7367736,-8.7634221,1
18560,1.054604,0.824,2457217.54967,65.8,,0.3,,201.7367736,-8.7634221,1
18561,1.83473,29.93,2457222.389,,4385.0,0.826606,4.44232,202.4855554,-8.7497693,0
18562,,24.0,2457242.66141,967.9,,0.951,,207.9654567,-8.6145527,1
18563,5.734172,6.2,2457218.09365,,5192.0,2.747,3.618,206.2936004,-8.5360205,1
18564,62.841,,2457220.233,5346.3,4971.0,1.13363,4.24294,203.0135472,-8.5315138,1
18565,25.8614,1.58,2457229.6014,265.0,,0.295,,203.3141917,-8.48463,1
18566,25.86125,2.2,2457255.464,,3653.0,0.432453,4.7972,203.3141917,-8.48463,1
18567,6.430383,4.309,2457219.569702,,5735.0,1.054,4.314,200.1193283,-8.4644381,1
18568,6.78882,2.8,2457222.7288,23.48,,1.76,,201.2364742,-8.1717857,1
18569,6.788344,1.6,2457222.73345,,,1.11,,201.2364742,-8.1717857,1
18570,6.789076,1.60793495,2457222.72547,,5758.0,0.978493,4.46,201.2364742,-8.1717857,1
18571,6.788,,2457222.73,20.4,5841.15,1.09551,,201.2364742,-8.1717857,1
18572,18.5159,3.3,2457221.1692,30.67,,1.76,,201.2364742,-8.1717857,1
18573,18.517319,1.86157195,2457221.16425,,5758.0,0.978493,4.46,201.2364742,-8.1717857,1
18574,18.516,,2457221.169,30.0,5841.15,1.09551,,201.2364742,-8.1717857,1
18575,2.268,,2457219.619,463.3,5789.0,2.15197,3.78943,202.6052254,-8.130244,1
18576,2.2688499,,2457226.41708,779.0,5789.0,2.15197,3.78943,202.6052254,-8.130244,1
18577,7.264,,2457217.793,323.2,,,,209.019361,-7.95213,1
18578,3.4914,1.18,2457219.7264,37.6,,0.572,,200.5835238,-7.4965081,1
18579,7.685505,2.084,2458184.649192,,5176.0,0.703,4.587,202.262238,-7.3789629,1
18580,13.603,,2457221.355,121.2,4581.0,0.669035,4.64691,204.2215065,-7.3180577,2
18581,13.60697954,,2457234.953293,146.0,4581.0,0.669035,4.64691,204.2215065,-7.3180577,2
18582,13.603,2.586,2457234.97,110.0,4684.0,0.673,4.622,204.2215065,-7.3180577,2
18583,65.55,2.69,2457227.79,110.0,4684.0,0.673,4.622,204.2215065,-7.3180577,2
18584,14.78545,2.62,2457228.1816,163.3,,0.623,,198.478571,-7.1610248,1
18585,34.383193,2.856,2457220.184285,,5666.0,0.972,4.343,199.2565541,-7.0707387,1
18586,19.984217,2.846,2458193.515643,,6823.0,1.753,4.004,204.9532151,-6.8889086,1
18587,1.017968,36.1,2457221.0684,,,0.75,,208.154586,-6.7693945,1
18588,1.018,,2457218.013,979.4,5022.0,0.805916,4.54457,208.154586,-6.7693945,1
18589,1.017977,18.1,2457218.01357,1396.0,,0.638,,208.154586,-6.7693945,1
18590,8.491003,2.228,2458182.47466,,5432.0,0.841,4.51,199.377741,-6.3716288,1
18591,8.95366,3.32,2457223.8033,142.0,,0.841,,203.2217521,-6.3569355,1
18592,8.953,,2457223.806,117.8,4966.0,0.864025,4.4783,203.2217521,-6.3569355,1
18593,37.361973,2.74426869,2457226.37396,,5675.0,1.116937,4.25,202.4737957,-6.3510574,1
18594,4.681743,5.4,2457222.66496,,,0.25,,207.3819041,-6.3241731,0
18595,4.68189,29.41,2457222.666,,3368.0,0.40606,4.8211,207.3819041,-6.3241731,0
18596,4.68199,48.33,2457222.665,,4636.0,0.895684,4.40064,207.3848549,-6.3227922,0
18597,24.748442,16.683,2458183.307463,,5803.0,0.637,4.637,209.740166,-6.0096015,1
18598,3.216,,2457217.935,30.8,3954.0,0.622576,4.63225,205.2933875,-5.6633224,1
18599,29.978884,15.3,2457230.47169,,,0.94,,207.8179518,-5.6346325,1
18600,6.725,,2457221.836,242.5,4891.0,0.80913,4.52512,206.8325575,-5.1060853,1
18601,6.72511,4.37,2457221.835,280.0,,0.787,,206.8325575,-5.1060853,1
18602,12.24568,2.047,2458186.610826,,5329.0,0.796,4.573,206.2070623,-5.0044907,1
18603,13.8883,1.46,2457222.1936,55.8,,0.592,,202.9420287,-4.8529708,1
18604,26.939433,2.869,2458189.0656,,5716.0,1.02,4.312,209.7157599,-4.5483314,1
18605,27.7985,2.47,2457236.1256,25.5,,1.484,,205.2838267,-4.4375428,1
18606,20.641492,49.5,2457238.33933,,,1.05,,201.7799482,-4.2481678,1
18607,12.634794,47.553,2457229.428473,,4999.0,10.265,2.32,202.3027086,-4.0572793,1
18608,7.535783,3.131,2458184.243352,,3990.0,0.659,4.718,206.717132,-3.314273,1
18609,6.116238,4.886,2458181.001717,,6283.0,1.544,4.154,203.5783492,-3.1555013,1
18610,9.668373,2.628,2458187.394446,,5368.0,0.817,4.527,202.8286729,-2.5793876,1
18611,0.546127,11.3,2457301.9503,39.23,,1.447,,286.1782088,-30.6561897,1
18612,2.49686,90.0,2457302.0093,69.2,,11.0,,289.9013854,-29.5301816,1
18613,5.84643,10.4,2457306.73271,1521.0,,0.698,,289.0979247,-29.3368857,1
18614,9.76897,,2457312.1313,,5388.0,1.2,,289.3770304,-29.0494243,1
18615,9.770186,3.19260619,2457302.35684,,5631.0,0.994327,4.29,289.3770304,-29.0494243,1
18616,9.769155,3.3,2457312.13114,,,1.1,,289.3770304,-29.0494243,1
18617,9.7706,3.8,2457302.3542,98.8,,1.195,,289.3770304,-29.0494243,1
18618,0.515513,3.4,2457311.46608,,,0.75,,289.8767127,-28.5356108,1
18619,6.7826,1.88,2457302.877,63.3,,0.705,,290.088861,-28.4766982,1
18620,3.12951,18.6,2457304.1846,89.80000000000001,,1.99,,282.0208728,-28.3963938,1
18621,13.61358,3.39689521,2457311.94495,,4863.0,0.780921,4.38,283.6464363,-28.1888472,1
18622,13.61242,3.03,2457311.9444,145.3,,0.793,,283.6464363,-28.1888472,1
18623,12.364531,36.3,2457323.0274,,,0.76,,290.5611381,-28.1179254,1
18624,6.79867,4.4,2457307.7525,43.6,,1.601,,283.5619075,-27.8859846,1
18625,1.489154,1.9,2457302.444,5.62,,2.4,,293.0785743,-27.8845304,1
18626,1.489184,1.0,2457311.37889,,,0.87,,293.0786854,-27.8842445,1
18627,1.117027,16.9,2457311.23008,,,0.27,,286.85181,-27.7923145,0
18628,1.11704,33.94,2457311.23,,3506.0,0.497973,4.73918,286.85181,-27.7923145,0
18629,14.1297,1.4,2457304.8032,38.3,,0.69,,283.0317641,-27.1807287,1
18630,4.63789,2.04,2457303.8788,36.2,,1.021,,288.3772959,-27.0171825,1
18631,4.637911,1.87105305,2457303.87944,,5608.0,0.985113,4.46,288.3772959,-27.0171825,1
18632,5.059033,1.03801946,2457304.21696,,4455.0,0.623766,4.68,285.4760265,-26.9630173,1
